// poisson vie infinie, naissance a chaque tour
// requin 3 vies, naissances tous les 3 tours
0.9312796208530806	0.92
1.007802657627932	1.8848666666666667
1.853122038903254	2.8331414444444447
1.5373470021238576	2.1398089479585005
2.296143436172723	2.8415097210292117
1.8445884384717297	3.449455925433914
2.5608882788193874	4.180404355068405
2.0633304868368567	3.1908748327885808
2.6741720630228385	3.652703253431283
2.3249254812849807	4.3538573685846425
2.861301845567861	5.115670544015194
2.711997093682578	4.075525801539724
3.236432750897633	4.343955681411348
3.2303752470803313	5.07502281068762
3.639209164430784	5.8674005100249556
3.645610075390242	4.975690605125604
4.0567131421591	5.13008814896174
4.194097817323202	5.740270564056526
4.523278932282879	6.535206153677147
4.646790652974552	5.824789857245444
4.9763767565372845	5.781202110439297
5.294829589807479	6.288165091278401
5.556786938495659	6.971882446318596
5.735276263239418	6.466166366153927
6.146197256689289	6.3214137451210135
6.596037639128406	6.657061166346939
7.079046785950493	7.2050369843527395
7.329617661244982	7.019753126047513
7.659210307577514	6.724274888477104
8.26346840386173	6.9500092440550185
8.705896009890385	7.3303404982748495
8.94061781899994	7.369098654572679
9.138287194047589	7.184198760282044
9.634749082597615	7.378181172201791
10.144924788268602	7.770798704712319
10.00345976324342	7.924084572110684
9.672114899200055	7.915488622393141
9.541490596316937	8.148374761951178
9.308109804636281	8.130763647716277
8.662616219609273	8.2880893233545
7.912869582317294	8.563709942138484
6.904002031734387	8.79792568782238
6.536282120986736	9.10196442064532
5.631216377747516	9.014668183703474
5.087010015149044	9.308913358359948
4.3738176044289	8.769809378202835
4.075778786675894	8.535492744112458
3.807258012709131	8.85561844902423
3.4697275362976483	8.885988268221794
3.4047858310845487	8.75822104657398
3.2939730694096108	8.267148531824073
3.3568625990600096	7.966669468208281
3.3865508171469103	7.886027960887475
3.628329557798633	6.957654928338616
3.748035449690245	7.202128898382968
4.0187452979105265	6.9109814767637605
4.161106606133622	6.775070394081818
4.438158742336224	6.449566880890647
4.632469288066481	6.515282729952801
4.888389060412305	7.244705821128778
5.032179755633066	7.352365456495366
5.325838915804393	7.17702542870377
5.561354027296674	7.150974358063106
5.9146249310326535	7.893807582726766
6.1799611430759	7.960211840876878
6.649434715375297	7.763491679421369
6.9700503754924	7.711137389666958
7.482315563125995	8.368158179159956
7.9296305178240605	8.25037750216984
8.51276756304398	8.709548147256212
9.004191541158638	8.347349845676357
9.568344774298474	8.887267514508013
10.044675607312076	8.793876137723212
10.694324863326388	9.073138277692399
11.145648588444024	8.65274897818557
11.759847223879133	9.4872139675829
12.21215703378845	9.24928396176453
12.79376756044334	9.824860670224627
13.206053710144156	9.52818974132871
13.788283740108156	10.19771777419196
14.131416803493785	9.777445386701451
14.746748370415311	10.208197682977431
15.12393541996137	9.685153598385085
15.806998587851684	10.357240539488187
16.14460417604604	9.895268439956725
16.68595231995316	9.98544112385237
16.984467276805823	9.680905527478311
17.575361050845725	10.281175940366886
17.7439541551619	10.099583192267366
18.32129258005373	10.363137208302962
18.600883906938357	9.770409731473292
19.177697432308275	10.522108846363016
19.290415770388318	10.343463856135577
19.92761005922933	10.424310955688366
20.117766751892894	10.202071592141605
20.653323028230915	11.049390668287463
20.82490439429749	10.592364749443435
21.353310181279937	10.744431968544843
21.497683344711472	10.832377324624261
21.991085795257632	11.67643614292232
22.10473240914131	11.271018595354345
22.592156107831073	11.178269919805546
22.661064178356067	11.00630206624405
23.072771565774886	11.832553399788695
23.16743819342744	11.553753940431772
23.574836086753503	11.513697055885677
23.756916667071227	11.015105886574547
24.253915436425153	11.753709595702912
24.310484450345726	11.589081685624198
24.72649103844264	11.64350011770263
24.75827293513041	11.073889118619425
25.139253651163525	11.658811642020533
25.284686920283193	11.388267598409369
25.45402691473419	11.733961695577914
25.47598773959239	11.25920153056071
25.900571859418385	11.507049868003431
26.01654132628829	10.945760849500658
26.38007856141845	11.299796249470937
26.44141709582179	11.133290059676735
26.699838507566106	11.518547624750232
26.814222670901668	11.095231459804225
26.968841316158706	11.044034167452702
27.2053922654304	10.858396199480737
27.464955432550177	11.040842456211678
27.698720502584546	10.071794666430732
28.269930651310915	10.06481227083307
28.46398664018416	9.49691681961222
28.993230458690746	9.572695519685785
29.214091454960915	9.382572695519686
29.597517959188224	9.583549672039599
29.72157024746234	9.406670157002988
30.408828463380207	9.819151395271897
30.247904705072916	9.629407297342114
30.59406130489565	9.348668141821115
30.649412848614865	9.202743453328118
30.78993385148087	9.374806235605543
30.596813861609455	9.178088007336006
30.846730524924876	9.285410300979777
30.646629124033588	9.45271335489324
30.913993759523382	9.576399884780443
30.58140601828972	9.56801118493313
30.77260453925149	9.538602936500576
30.45367400629545	9.378977228974477
30.69370966985069	9.533565469817088
30.011531458922594	9.285843907987429
30.1546283225057	9.231580924828071
29.802761937705178	9.258071707253833
29.90384506450237	9.501617058749684
29.089072601506366	9.258325051860357
29.056320168141532	9.34599793216279
28.52671480199558	9.35730328615367
28.442414458183926	9.856684599853855
27.671512410047047	9.661880257034992
27.082323532252243	9.891671117010082
26.38500166633271	9.835219940819623
25.82833868417022	10.255012539804687
24.697594537446218	9.91157675364485
24.161294844136584	9.600850151438047
22.84951907159836	9.871464451404192
22.11458459764883	10.227563693627975
21.14945720072739	9.747275256227372
