700	200
603	200
1032	200
968	200
1805	304
1713	318
2756	316
2724	308
4086	499
4026	560
4664	565
4622	566
5036	773
4862	877
4718	902
4493	906
4465	1134
4200	1304
3804	1361
3432	1364
3216	1602
2918	1778
2515	1808
2149	1759
1899	1803
1620	1802
1357	1699
1058	1536
879	1403
688	1278
488	1134
336	1023
234	892
165	776
112	620
80	489
55	368
51	248
48	167
42	122
43	98
41	62
48	47
50	40
72	35
87	32
117	26
135	19
164	15
190	10
219	11
246	11
281	8
321	11
361	12
401	12
458	10
512	13
572	12
631	12
702	12
767	18
837	18
911	18
991	18
1077	26
1154	26
1236	26
1317	26
1429	36
1512	37
1609	37
1719	37
1818	53
1905	53
1986	52
2075	49
2151	71
2215	70
2260	66
2316	63
2389	78
2434	78
2488	74
2534	72
2611	93
2650	95
2687	90
2739	89
2816	123
2856	123
2916	117
2955	110
3042	119
3069	117
3139	108
3181	105
3274	111
3294	113
3361	104
3403	98
3498	117
3515	112
3591	102
3607	100
3724	127
3727	129
3790	125
3810	119
3923	143
3920	144
4004	137
4018	133
4159	160
4145	165
4241	159
4252	151
4402	184
4388	178
4468	167
4474	162
4626	216
4577	218
4667	214
4670	205
4826	279
4788	277
4850	260
4846	247
4990	290
4964	290
5000	262
4973	252
5059	288
4987	288
4993	275
4955	264
5029	329
4937	327
4900	303
4836	295
4883	359
4794	364
4764	349
4707	327
4755	362
4679	352
4646	331
4596	315
4649	353
4568	348
4557	338
4486	319
4529	375
4451	387
4431	379
4379	356
4435	381
4389	362
4371	343
4330	328
4377	346
4339	351
4339	331
4306	316
4362	330
4331	336
4316	332
4289	319
4369	374
4332	379
4344	369
4299	348
4361	386
4298	402
4263	389
4224	378
4266	432
4210	435
4154	418
4099	391
4143	459
4082	464
4022	455
3959	430
3975	481
3921	507
3861	492
3809	474
3812	509
3757	518
3721	502
3668	479
3675	496
3610	502
3558	492
3522	465
3537	481
3503	477
3445	453
3393	438
3400	464
3356	472
3281	467
3234	447
3241	485
3229	499
3198	470
3166	427
3213	414
3229	411
3229	392
3223	372
3265	362
3294	376
3301	372
3300	364
3376	381
3407	380
3467	373
3501	360
3568	356
3616	355
3645	335
3647	323
3715	344
3750	374
3750	381
3743	363
3782	401
3766	419
3767	420
3720	399
3753	415
3715	418
3719	425
3679	418
3717	448
3650	451
3621	454
3573	457
3614	484
3563	492
3566	494
3521	483
3554	506
3497	524
3500	512
3466	496
3513	515
3488	532
3466	528
3398	526
3418	556
3379	577
3362	573
3317	570
3371	586
3349	571
3370	561
3330	530
3403	538
3363	520
3397	488
3371	471
3438	473
3417	488
3433	486
3372	469
3379	484
3343	503
3325	516
3268	510
3284	514
3237	496
3229	495
3181	494
3182	517
3116	509
3109	512
3072	495
3095	508
3042	498
3037	485
2990	482
3023	491
2946	481
2958	479
2909	468
2894	453
2891	447
2912	439
2889	438
2900	415
2878	424
2903	429
2878	443
2872	446
2861	439
2883	452
2888	475
2873	474
2884	469
2919	485
2973	499
2990	490
3022	474
3073	490
3142	505
3168	510
3243	519
3326	535
3397	569
3413	588
3448	597
3477	642
3547	672
3556	689
3612	667
3637	667
3706	658
3735	639
3781	618
3835	585
3866	564
3887	549
3897	549
3892	546
3864	542
3825	547
3796	548
3734	552
3678	563
3598	577
3544	583
3454	595
3356	594
3268	608
3154	625
3087	657
2966	653
2880	641
2795	632
2732	637
2609	624
2509	625
2381	643
2310	662
2188	666
2077	657
1979	643
1886	632
1774	621
1671	592
1587	557
1520	535
1470	516
1414	474
1342	438
1312	407
1273	397
1242	383
1212	341
1214	323
1241	299
1238	284
1256	252
1286	243
1364	263
1395	259
1465	250
1517	228
1628	240
1667	242
1774	242
1817	227
1972	242
2054	248
2208	256
2263	251
2411	275
2460	279
2561	277
2606	269
2703	282
2777	298
2865	304
2913	296
3027	309
3112	321
3198	307
3284	289
3384	284
3462	280
3551	276
3624	278
3715	291
3761	278
3852	283
3910	277
4022	289
4090	291
4182	303
4221	305
4294	320
4323	319
4381	324
4395	308
4455	301
4475	297
4498	296
4517	282
4534	271
4532	252
4521	242
4505	232
4491	239
4479	245
4467	259
4447	260
4413	256
4418	257
4406	287
4415	293
4368	292
4394	287
4364	296
4390	305
4373	302
4410	304
4402	298
4439	284
4429	295
4468	300
4475	311
4486	315
4475	342
4482	352
4457	355
4466	363
4445	373
4458	385
4427	391
4418	403
4389	434
4381	444
4319	459
4305	475
4248	514
4203	538
4116	560
4079	589
3999	646
3933	667
3820	691
3744	719
3627	765
3510	786
3365	795
3225	782
3097	807
2995	823
2851	822
2730	792
2594	758
2522	752
2412	712
2354	679
2249	647
2222	628
2125	593
2132	574
2063	561
2073	541
2005	523
2073	516
2014	525
2094	522
2044	517
2122	507
2098	512
2199	495
2208	468
2328	441
2361	423
2501	411
2516	401
2635	404
2686	424
2806	446
2807	455
2885	450
2893	483
2984	519
2954	530
2958	542
2971	550
2989	568
2945	557
2960	557
2950	572
2992	592
2940	583
2957	582
2939	591
2974	614
2908	609
2916	583
2861	582
2923	594
2846	587
2839	549
2795	517
2802	518
2736	521
2681	501
2606	499
2601	520
2501	537
2467	541
2398	513
2384	521
2315	516
2280	507
2199	495
2203	504
2157	524
2142	526
2098	519
2117	552
2055	572
2065	568
2007	558
2050	558
2009	561
2057	571
2059	553
2107	556
2145	565
